"","date","location","location_name","value","weekly_rate","population","mmwr_week"
"1109",2023-07-01,"50","Vermont",1,0.154581008177335,646910,26
"1110",2023-07-01,"53","Washington",19,0.245610234138944,7735834,26
"1111",2023-07-01,"55","Wisconsin",5,0.0848749164406448,5891022,26
"1112",2023-07-01,"54","West Virginia",3,0.169016274577079,1774977,26
"1113",2023-07-01,"56","Wyoming",0,0,578583,26
"1008",2023-07-08,"02","Alaska",2,0.281125514108284,711426,27
"1009",2023-07-08,"01","Alabama",3,0.05924430336401,5063778,27
"1010",2023-07-08,"05","Arkansas",4,0.131497712926028,3041878,27
"1011",2023-07-08,"04","Arizona",34,0.463151023468407,7341018,27
"1012",2023-07-08,"06","California",26,0.066861162359192,38886551,27
"1013",2023-07-08,"08","Colorado",3,0.0516907350215757,5803748,27
"1014",2023-07-08,"09","Connecticut",1,0.0276160017055643,3621089,27
"1015",2023-07-08,"11","District of Columbia",2,0.299143253721342,668576,27
"1016",2023-07-08,"10","Delaware",0,0,1014872,27
"1017",2023-07-08,"12","Florida",144,0.649120810939417,22183852,27
"1018",2023-07-08,"13","Georgia",23,0.211875062986771,10855454,27
"1019",2023-07-08,"15","Hawaii",8,0.571846427782587,1398977,27
"1020",2023-07-08,"19","Iowa",2,0.0624956253062286,3200224,27
"1021",2023-07-08,"16","Idaho",3,0.154997026640372,1935521,27
"1022",2023-07-08,"17","Illinois",11,0.0875580350576004,12563096,27
"1023",2023-07-08,"18","Indiana",2,0.0292742574913923,6831941,27
"1024",2023-07-08,"20","Kansas",1,0.0342882496568603,2916451,27
"1025",2023-07-08,"21","Kentucky",8,0.178000119705081,4494379,27
"1026",2023-07-08,"22","Louisiana",13,0.284148409402777,4575074,27
"1027",2023-07-08,"25","Massachusetts",3,0.0429881831216356,6978662,27
"1028",2023-07-08,"24","Maryland",3,0.0489146651057454,6133130,27
"1029",2023-07-08,"23","Maine",3,0.216677994110692,1384543,27
"1030",2023-07-08,"26","Michigan",5,0.0498401377581408,10032075,27
"1031",2023-07-08,"27","Minnesota",1,0.0174930744918087,5716548,27
"1032",2023-07-08,"29","Missouri",3,0.0486654553294108,6164537,27
"1033",2023-07-08,"28","Mississippi",14,0.478255596871525,2927305,27
"1034",2023-07-08,"30","Montana",0,0,1119563,27
"1035",2023-07-08,"37","North Carolina",10,0.0943702306465059,10596562,27
"1036",2023-07-08,"38","North Dakota",2,0.259046888782104,772061,27
"1037",2023-07-08,"31","Nebraska",1,0.0509812618372117,1961505,27
"1038",2023-07-08,"33","New Hampshire",0,0,1394692,27
"1039",2023-07-08,"34","New Jersey",16,0.172895646563261,9254137,27
"1040",2023-07-08,"35","New Mexico",1,0.0476172563032153,2100079,27
"1041",2023-07-08,"32","Nevada",6,0.189541180822602,3165539,27
"1042",2023-07-08,"36","New York",23,0.117005533344288,19657190,27
"1043",2023-07-08,"39","Ohio",9,0.0766002885447758,11749303,27
"1044",2023-07-08,"40","Oklahoma",12,0.299905080042167,4001266,27
"1045",2023-07-08,"41","Oregon",2,0.0471846678140405,4238665,27
"1046",2023-07-08,"42","Pennsylvania",46,0.354684409522937,12969276,27
"1047",2023-07-08,"72","Puerto Rico",39,1.21050757824302,3221789,27
"1048",2023-07-08,"44","Rhode Island",2,0.183420610974055,1090390,27
"1049",2023-07-08,"45","South Carolina",14,0.266868012227892,5246039,27
"1050",2023-07-08,"46","South Dakota",3,0.330958522071624,906458,27
"1051",2023-07-08,"47","Tennessee",21,0.298693981899429,7030607,27
"1052",2023-07-08,"48","Texas",79,0.264085104400029,29914599,27
"1053",2023-07-08,"US","US",671,0.201986714837077,332200066,27
"1054",2023-07-08,"49","Utah",1,0.0296187650278209,3376238,27
"1055",2023-07-08,"51","Virginia",39,0.454340736446725,8583866,27
"1056",2023-07-08,"50","Vermont",0,0,646910,27
"1057",2023-07-08,"53","Washington",18,0.232683379710578,7735834,27
"1058",2023-07-08,"55","Wisconsin",4,0.0678999331525158,5891022,27
"1059",2023-07-08,"54","West Virginia",0,0,1774977,27
"1060",2023-07-08,"56","Wyoming",1,0.17283604945185,578583,27
"955",2023-07-15,"02","Alaska",2,0.281125514108284,711426,28
"956",2023-07-15,"01","Alabama",14,0.276473415698713,5063778,28
"957",2023-07-15,"05","Arkansas",8,0.262995425852056,3041878,28
"958",2023-07-15,"04","Arizona",28,0.381418489915159,7341018,28
"959",2023-07-15,"06","California",53,0.136293907886045,38886551,28
"960",2023-07-15,"08","Colorado",8,0.137841960057535,5803748,28
"961",2023-07-15,"09","Connecticut",2,0.0552320034111285,3621089,28
"962",2023-07-15,"11","District of Columbia",2,0.299143253721342,668576,28
"963",2023-07-15,"10","Delaware",0,0,1014872,28
"964",2023-07-15,"12","Florida",138,0.622074110483608,22183852,28
"965",2023-07-15,"13","Georgia",17,0.156603307425005,10855454,28
"966",2023-07-15,"15","Hawaii",6,0.42888482083694,1398977,28
"967",2023-07-15,"19","Iowa",0,0,3200224,28
"968",2023-07-15,"16","Idaho",3,0.154997026640372,1935521,28
"969",2023-07-15,"17","Illinois",10,0.0795982136887277,12563096,28
"970",2023-07-15,"18","Indiana",2,0.0292742574913923,6831941,28
"971",2023-07-15,"20","Kansas",4,0.137152998627441,2916451,28
"972",2023-07-15,"21","Kentucky",6,0.13350008977881,4494379,28
"973",2023-07-15,"22","Louisiana",6,0.131145419724359,4575074,28
"974",2023-07-15,"25","Massachusetts",7,0.10030576061715,6978662,28
"975",2023-07-15,"24","Maryland",5,0.0815244418429089,6133130,28
"976",2023-07-15,"23","Maine",0,0,1384543,28
"977",2023-07-15,"26","Michigan",3,0.0299040826548845,10032075,28
"978",2023-07-15,"27","Minnesota",0,0,5716548,28
"979",2023-07-15,"29","Missouri",13,0.21088363976078,6164537,28
"980",2023-07-15,"28","Mississippi",16,0.546577824996029,2927305,28
"981",2023-07-15,"30","Montana",1,0.0893205652562652,1119563,28
"982",2023-07-15,"37","North Carolina",13,0.122681299840458,10596562,28
"983",2023-07-15,"38","North Dakota",1,0.129523444391052,772061,28
"984",2023-07-15,"31","Nebraska",0,0,1961505,28
"985",2023-07-15,"33","New Hampshire",1,0.071700418443642,1394692,28
"986",2023-07-15,"34","New Jersey",7,0.0756418453714269,9254137,28
"987",2023-07-15,"35","New Mexico",0,0,2100079,28
"988",2023-07-15,"32","Nevada",10,0.315901968037671,3165539,28
"989",2023-07-15,"36","New York",17,0.0864823507327344,19657190,28
"990",2023-07-15,"39","Ohio",12,0.102133718059701,11749303,28
"991",2023-07-15,"40","Oklahoma",8,0.199936720028111,4001266,28
"992",2023-07-15,"41","Oregon",5,0.117961669535101,4238665,28
"993",2023-07-15,"42","Pennsylvania",41,0.316131756313922,12969276,28
"994",2023-07-15,"72","Puerto Rico",42,1.30362354580018,3221789,28
"995",2023-07-15,"44","Rhode Island",0,0,1090390,28
"996",2023-07-15,"45","South Carolina",18,0.343116015721576,5246039,28
"997",2023-07-15,"46","South Dakota",0,0,906458,28
"998",2023-07-15,"47","Tennessee",23,0.327141027794613,7030607,28
"999",2023-07-15,"48","Texas",96,0.320913544587377,29914599,28
"1000",2023-07-15,"US","US",709,0.213425604798044,332200066,28
"1001",2023-07-15,"49","Utah",3,0.0888562950834627,3376238,28
"1002",2023-07-15,"51","Virginia",30,0.349492874189788,8583866,28
"1003",2023-07-15,"50","Vermont",0,0,646910,28
"1004",2023-07-15,"53","Washington",19,0.245610234138944,7735834,28
"1005",2023-07-15,"55","Wisconsin",8,0.135799866305032,5891022,28
"1006",2023-07-15,"54","West Virginia",1,0.0563387581923597,1774977,28
"1007",2023-07-15,"56","Wyoming",0,0,578583,28
"902",2023-07-22,"02","Alaska",1,0.140562757054142,711426,29
"903",2023-07-22,"01","Alabama",15,0.29622151682005,5063778,29
"904",2023-07-22,"05","Arkansas",6,0.197246569389042,3041878,29
"905",2023-07-22,"04","Arizona",13,0.177087156032038,7341018,29
"906",2023-07-22,"06","California",30,0.0771474950298369,38886551,29
"907",2023-07-22,"08","Colorado",4,0.0689209800287676,5803748,29
"908",2023-07-22,"09","Connecticut",4,0.110464006822257,3621089,29
"909",2023-07-22,"11","District of Columbia",1,0.149571626860671,668576,29
"910",2023-07-22,"10","Delaware",2,0.19706918705019,1014872,29
"911",2023-07-22,"12","Florida",110,0.495856175023165,22183852,29
"912",2023-07-22,"13","Georgia",17,0.156603307425005,10855454,29
"913",2023-07-22,"15","Hawaii",4,0.285923213891293,1398977,29
"914",2023-07-22,"19","Iowa",2,0.0624956253062286,3200224,29
"915",2023-07-22,"16","Idaho",1,0.0516656755467908,1935521,29
"916",2023-07-22,"17","Illinois",12,0.0955178564264732,12563096,29
"917",2023-07-22,"18","Indiana",4,0.0585485149827845,6831941,29
"918",2023-07-22,"20","Kansas",0,0,2916451,29
"919",2023-07-22,"21","Kentucky",3,0.0667500448894052,4494379,29
"920",2023-07-22,"22","Louisiana",7,0.153002989678418,4575074,29
"921",2023-07-22,"25","Massachusetts",10,0.143293943738785,6978662,29
"922",2023-07-22,"24","Maryland",4,0.0652195534743271,6133130,29
"923",2023-07-22,"23","Maine",1,0.0722259980368974,1384543,29
"924",2023-07-22,"26","Michigan",3,0.0299040826548845,10032075,29
"925",2023-07-22,"27","Minnesota",0,0,5716548,29
"926",2023-07-22,"29","Missouri",20,0.324436368862739,6164537,29
"927",2023-07-22,"28","Mississippi",11,0.37577225468477,2927305,29
"928",2023-07-22,"30","Montana",0,0,1119563,29
"929",2023-07-22,"37","North Carolina",5,0.047185115323253,10596562,29
"930",2023-07-22,"38","North Dakota",1,0.129523444391052,772061,29
"931",2023-07-22,"31","Nebraska",1,0.0509812618372117,1961505,29
"932",2023-07-22,"33","New Hampshire",0,0,1394692,29
"933",2023-07-22,"34","New Jersey",16,0.172895646563261,9254137,29
"934",2023-07-22,"35","New Mexico",1,0.0476172563032153,2100079,29
"935",2023-07-22,"32","Nevada",7,0.221131377626369,3165539,29
"936",2023-07-22,"36","New York",28,0.142441518853916,19657190,29
"937",2023-07-22,"39","Ohio",5,0.0425557158582088,11749303,29
"938",2023-07-22,"40","Oklahoma",13,0.324897170045681,4001266,29
"939",2023-07-22,"41","Oregon",3,0.0707770017210608,4238665,29
"940",2023-07-22,"42","Pennsylvania",37,0.28528963374671,12969276,29
"941",2023-07-22,"72","Puerto Rico",33,1.02427564312871,3221789,29
"942",2023-07-22,"44","Rhode Island",0,0,1090390,29
"943",2023-07-22,"45","South Carolina",16,0.304992013974734,5246039,29
"944",2023-07-22,"46","South Dakota",0,0,906458,29
"945",2023-07-22,"47","Tennessee",23,0.327141027794613,7030607,29
"946",2023-07-22,"48","Texas",86,0.287485050359525,29914599,29
"947",2023-07-22,"US","US",609,0.183323262795499,332200066,29
"948",2023-07-22,"49","Utah",0,0,3376238,29
"949",2023-07-22,"51","Virginia",22,0.256294774405845,8583866,29
"950",2023-07-22,"50","Vermont",0,0,646910,29
"951",2023-07-22,"53","Washington",18,0.232683379710578,7735834,29
"952",2023-07-22,"55","Wisconsin",9,0.152774849593161,5891022,29
"953",2023-07-22,"54","West Virginia",0,0,1774977,29
"954",2023-07-22,"56","Wyoming",0,0,578583,29
"849",2023-07-29,"02","Alaska",0,0,711426,30
"850",2023-07-29,"01","Alabama",32,0.631939235882774,5063778,30
"851",2023-07-29,"05","Arkansas",5,0.164372141157535,3041878,30
"852",2023-07-29,"04","Arizona",17,0.231575511734204,7341018,30
"853",2023-07-29,"06","California",37,0.0951485772034655,38886551,30
"854",2023-07-29,"08","Colorado",3,0.0516907350215757,5803748,30
"855",2023-07-29,"09","Connecticut",5,0.138080008527821,3621089,30
"856",2023-07-29,"11","District of Columbia",1,0.149571626860671,668576,30
"857",2023-07-29,"10","Delaware",0,0,1014872,30
"858",2023-07-29,"12","Florida",132,0.595027410027799,22183852,30
"859",2023-07-29,"13","Georgia",16,0.147391348164711,10855454,30
"860",2023-07-29,"15","Hawaii",4,0.285923213891293,1398977,30
"861",2023-07-29,"19","Iowa",0,0,3200224,30
"862",2023-07-29,"16","Idaho",3,0.154997026640372,1935521,30
"863",2023-07-29,"17","Illinois",10,0.0795982136887277,12563096,30
"864",2023-07-29,"18","Indiana",4,0.0585485149827845,6831941,30
"865",2023-07-29,"20","Kansas",2,0.0685764993137207,2916451,30
"866",2023-07-29,"21","Kentucky",9,0.200250134668216,4494379,30
"867",2023-07-29,"22","Louisiana",12,0.262290839448717,4575074,30
"868",2023-07-29,"25","Massachusetts",4,0.0573175774955142,6978662,30
"869",2023-07-29,"24","Maryland",14,0.228268437160145,6133130,30
"870",2023-07-29,"23","Maine",3,0.216677994110692,1384543,30
"871",2023-07-29,"26","Michigan",4,0.0398721102065126,10032075,30
"872",2023-07-29,"27","Minnesota",3,0.0524792234754261,5716548,30
"873",2023-07-29,"29","Missouri",10,0.162218184431369,6164537,30
"874",2023-07-29,"28","Mississippi",17,0.580738939058281,2927305,30
"875",2023-07-29,"30","Montana",0,0,1119563,30
"876",2023-07-29,"37","North Carolina",9,0.0849332075818553,10596562,30
"877",2023-07-29,"38","North Dakota",1,0.129523444391052,772061,30
"878",2023-07-29,"31","Nebraska",1,0.0509812618372117,1961505,30
"879",2023-07-29,"33","New Hampshire",1,0.071700418443642,1394692,30
"880",2023-07-29,"34","New Jersey",8,0.0864478232816307,9254137,30
"881",2023-07-29,"35","New Mexico",0,0,2100079,30
"882",2023-07-29,"32","Nevada",5,0.157950984018835,3165539,30
"883",2023-07-29,"36","New York",19,0.0966567449365855,19657190,30
"884",2023-07-29,"39","Ohio",9,0.0766002885447758,11749303,30
"885",2023-07-29,"40","Oklahoma",14,0.349889260049194,4001266,30
"886",2023-07-29,"41","Oregon",2,0.0471846678140405,4238665,30
"887",2023-07-29,"42","Pennsylvania",39,0.300710695030316,12969276,30
"888",2023-07-29,"72","Puerto Rico",42,1.30362354580018,3221789,30
"889",2023-07-29,"44","Rhode Island",0,0,1090390,30
"890",2023-07-29,"45","South Carolina",20,0.381240017468418,5246039,30
"891",2023-07-29,"46","South Dakota",0,0,906458,30
"892",2023-07-29,"47","Tennessee",16,0.22757636716147,7030607,30
"893",2023-07-29,"48","Texas",79,0.264085104400029,29914599,30
"894",2023-07-29,"US","US",657,0.19777238695672,332200066,30
"895",2023-07-29,"49","Utah",1,0.0296187650278209,3376238,30
"896",2023-07-29,"51","Virginia",19,0.221345486986866,8583866,30
"897",2023-07-29,"50","Vermont",0,0,646910,30
"898",2023-07-29,"53","Washington",18,0.232683379710578,7735834,30
"899",2023-07-29,"55","Wisconsin",2,0.0339499665762579,5891022,30
"900",2023-07-29,"54","West Virginia",3,0.169016274577079,1774977,30
"901",2023-07-29,"56","Wyoming",2,0.345672098903701,578583,30
"796",2023-08-05,"02","Alaska",2,0.281125514108284,711426,31
"797",2023-08-05,"01","Alabama",13,0.256725314577377,5063778,31
"798",2023-08-05,"05","Arkansas",11,0.361618710546577,3041878,31
"799",2023-08-05,"04","Arizona",11,0.149842978180955,7341018,31
"800",2023-08-05,"06","California",43,0.110578076209433,38886551,31
"801",2023-08-05,"08","Colorado",3,0.0516907350215757,5803748,31
"802",2023-08-05,"09","Connecticut",5,0.138080008527821,3621089,31
"803",2023-08-05,"11","District of Columbia",0,0,668576,31
"804",2023-08-05,"10","Delaware",0,0,1014872,31
"805",2023-08-05,"12","Florida",135,0.608550760255703,22183852,31
"806",2023-08-05,"13","Georgia",19,0.175027225945594,10855454,31
"807",2023-08-05,"15","Hawaii",6,0.42888482083694,1398977,31
"808",2023-08-05,"19","Iowa",1,0.0312478126531143,3200224,31
"809",2023-08-05,"16","Idaho",2,0.103331351093582,1935521,31
"810",2023-08-05,"17","Illinois",12,0.0955178564264732,12563096,31
"811",2023-08-05,"18","Indiana",7,0.102459901219873,6831941,31
"812",2023-08-05,"20","Kansas",1,0.0342882496568603,2916451,31
"813",2023-08-05,"21","Kentucky",9,0.200250134668216,4494379,31
"814",2023-08-05,"22","Louisiana",11,0.240433269494657,4575074,31
"815",2023-08-05,"25","Massachusetts",6,0.0859763662432713,6978662,31
"816",2023-08-05,"24","Maryland",7,0.114134218580072,6133130,31
"817",2023-08-05,"23","Maine",2,0.144451996073795,1384543,31
"818",2023-08-05,"26","Michigan",4,0.0398721102065126,10032075,31
"819",2023-08-05,"27","Minnesota",2,0.0349861489836174,5716548,31
"820",2023-08-05,"29","Missouri",4,0.0648872737725477,6164537,31
"821",2023-08-05,"28","Mississippi",9,0.307450026560266,2927305,31
"822",2023-08-05,"30","Montana",0,0,1119563,31
"823",2023-08-05,"37","North Carolina",8,0.0754961845172047,10596562,31
"824",2023-08-05,"38","North Dakota",0,0,772061,31
"825",2023-08-05,"31","Nebraska",1,0.0509812618372117,1961505,31
"826",2023-08-05,"33","New Hampshire",1,0.071700418443642,1394692,31
"827",2023-08-05,"34","New Jersey",15,0.162089668653058,9254137,31
"828",2023-08-05,"35","New Mexico",2,0.0952345126064305,2100079,31
"829",2023-08-05,"32","Nevada",6,0.189541180822602,3165539,31
"830",2023-08-05,"36","New York",33,0.167877504363543,19657190,31
"831",2023-08-05,"39","Ohio",9,0.0766002885447758,11749303,31
"832",2023-08-05,"40","Oklahoma",6,0.149952540021083,4001266,31
"833",2023-08-05,"41","Oregon",3,0.0707770017210608,4238665,31
"834",2023-08-05,"42","Pennsylvania",51,0.393237062731952,12969276,31
"835",2023-08-05,"72","Puerto Rico",29,0.900121019719168,3221789,31
"836",2023-08-05,"44","Rhode Island",0,0,1090390,31
"837",2023-08-05,"45","South Carolina",18,0.343116015721576,5246039,31
"838",2023-08-05,"46","South Dakota",0,0,906458,31
"839",2023-08-05,"47","Tennessee",22,0.312917504847021,7030607,31
"840",2023-08-05,"48","Texas",95,0.317570695164592,29914599,31
"841",2023-08-05,"US","US",678,0.204093878777255,332200066,31
"842",2023-08-05,"49","Utah",1,0.0296187650278209,3376238,31
"843",2023-08-05,"51","Virginia",31,0.361142636662781,8583866,31
"844",2023-08-05,"50","Vermont",0,0,646910,31
"845",2023-08-05,"53","Washington",20,0.258537088567309,7735834,31
"846",2023-08-05,"55","Wisconsin",1,0.016974983288129,5891022,31
"847",2023-08-05,"54","West Virginia",1,0.0563387581923597,1774977,31
"848",2023-08-05,"56","Wyoming",0,0,578583,31
"743",2023-08-12,"02","Alaska",1,0.140562757054142,711426,32
"744",2023-08-12,"01","Alabama",9,0.17773291009203,5063778,32
"745",2023-08-12,"05","Arkansas",10,0.32874428231507,3041878,32
"746",2023-08-12,"04","Arizona",9,0.122598800329873,7341018,32
"747",2023-08-12,"06","California",35,0.0900054108681431,38886551,32
"748",2023-08-12,"08","Colorado",1,0.0172302450071919,5803748,32
"749",2023-08-12,"09","Connecticut",7,0.19331201193895,3621089,32
"750",2023-08-12,"11","District of Columbia",1,0.149571626860671,668576,32
"751",2023-08-12,"10","Delaware",1,0.0985345935250948,1014872,32
"752",2023-08-12,"12","Florida",133,0.5995351934371,22183852,32
"753",2023-08-12,"13","Georgia",28,0.257934859288244,10855454,32
"754",2023-08-12,"15","Hawaii",4,0.285923213891293,1398977,32
"755",2023-08-12,"19","Iowa",0,0,3200224,32
"756",2023-08-12,"16","Idaho",3,0.154997026640372,1935521,32
"757",2023-08-12,"17","Illinois",13,0.103477677795346,12563096,32
"758",2023-08-12,"18","Indiana",9,0.131734158711265,6831941,32
"759",2023-08-12,"20","Kansas",2,0.0685764993137207,2916451,32
"760",2023-08-12,"21","Kentucky",5,0.111250074815675,4494379,32
"761",2023-08-12,"22","Louisiana",7,0.153002989678418,4575074,32
"762",2023-08-12,"25","Massachusetts",10,0.143293943738785,6978662,32
"763",2023-08-12,"24","Maryland",5,0.0815244418429089,6133130,32
"764",2023-08-12,"23","Maine",0,0,1384543,32
"765",2023-08-12,"26","Michigan",11,0.10964830306791,10032075,32
"766",2023-08-12,"27","Minnesota",0,0,5716548,32
"767",2023-08-12,"29","Missouri",9,0.145996365988232,6164537,32
"768",2023-08-12,"28","Mississippi",27,0.922350079680799,2927305,32
"769",2023-08-12,"30","Montana",0,0,1119563,32
"770",2023-08-12,"37","North Carolina",13,0.122681299840458,10596562,32
"771",2023-08-12,"38","North Dakota",1,0.129523444391052,772061,32
"772",2023-08-12,"31","Nebraska",1,0.0509812618372117,1961505,32
"773",2023-08-12,"33","New Hampshire",1,0.071700418443642,1394692,32
"774",2023-08-12,"34","New Jersey",6,0.064835867461223,9254137,32
"775",2023-08-12,"35","New Mexico",1,0.0476172563032153,2100079,32
"776",2023-08-12,"32","Nevada",6,0.189541180822602,3165539,32
"777",2023-08-12,"36","New York",21,0.106831139140437,19657190,32
"778",2023-08-12,"39","Ohio",10,0.0851114317164176,11749303,32
"779",2023-08-12,"40","Oklahoma",11,0.274912990038653,4001266,32
"780",2023-08-12,"41","Oregon",4,0.094369335628081,4238665,32
"781",2023-08-12,"42","Pennsylvania",37,0.28528963374671,12969276,32
"782",2023-08-12,"72","Puerto Rico",39,1.21050757824302,3221789,32
"783",2023-08-12,"44","Rhode Island",0,0,1090390,32
"784",2023-08-12,"45","South Carolina",8,0.152496006987367,5246039,32
"785",2023-08-12,"46","South Dakota",0,0,906458,32
"786",2023-08-12,"47","Tennessee",26,0.369811596637388,7030607,32
"787",2023-08-12,"48","Texas",119,0.397799081311436,29914599,32
"788",2023-08-12,"US","US",700,0.210716394017815,332200066,32
"789",2023-08-12,"49","Utah",1,0.0296187650278209,3376238,32
"790",2023-08-12,"51","Virginia",32,0.372792399135774,8583866,32
"791",2023-08-12,"50","Vermont",0,0,646910,32
"792",2023-08-12,"53","Washington",17,0.219756525282213,7735834,32
"793",2023-08-12,"55","Wisconsin",5,0.0848749164406448,5891022,32
"794",2023-08-12,"54","West Virginia",0,0,1774977,32
"795",2023-08-12,"56","Wyoming",1,0.17283604945185,578583,32
"690",2023-08-19,"02","Alaska",2,0.281125514108284,711426,33
"691",2023-08-19,"01","Alabama",9,0.17773291009203,5063778,33
"692",2023-08-19,"05","Arkansas",7,0.230120997620549,3041878,33
"693",2023-08-19,"04","Arizona",6,0.0817325335532483,7341018,33
"694",2023-08-19,"06","California",31,0.0797190781974982,38886551,33
"695",2023-08-19,"08","Colorado",0,0,5803748,33
"696",2023-08-19,"09","Connecticut",4,0.110464006822257,3621089,33
"697",2023-08-19,"11","District of Columbia",1,0.149571626860671,668576,33
"698",2023-08-19,"10","Delaware",0,0,1014872,33
"699",2023-08-19,"12","Florida",152,0.685183078213829,22183852,33
"700",2023-08-19,"13","Georgia",19,0.175027225945594,10855454,33
"701",2023-08-19,"15","Hawaii",6,0.42888482083694,1398977,33
"702",2023-08-19,"19","Iowa",2,0.0624956253062286,3200224,33
"703",2023-08-19,"16","Idaho",3,0.154997026640372,1935521,33
"704",2023-08-19,"17","Illinois",9,0.0716383923198549,12563096,33
"705",2023-08-19,"18","Indiana",3,0.0439113862370884,6831941,33
"706",2023-08-19,"20","Kansas",1,0.0342882496568603,2916451,33
"707",2023-08-19,"21","Kentucky",12,0.267000179557621,4494379,33
"708",2023-08-19,"22","Louisiana",11,0.240433269494657,4575074,33
"709",2023-08-19,"25","Massachusetts",6,0.0859763662432713,6978662,33
"710",2023-08-19,"24","Maryland",6,0.0978293302114907,6133130,33
"711",2023-08-19,"23","Maine",2,0.144451996073795,1384543,33
"712",2023-08-19,"26","Michigan",18,0.179424495929307,10032075,33
"713",2023-08-19,"27","Minnesota",0,0,5716548,33
"714",2023-08-19,"29","Missouri",11,0.178440002874506,6164537,33
"715",2023-08-19,"28","Mississippi",35,1.19563899217881,2927305,33
"716",2023-08-19,"30","Montana",0,0,1119563,33
"717",2023-08-19,"37","North Carolina",14,0.132118322905108,10596562,33
"718",2023-08-19,"38","North Dakota",0,0,772061,33
"719",2023-08-19,"31","Nebraska",1,0.0509812618372117,1961505,33
"720",2023-08-19,"33","New Hampshire",0,0,1394692,33
"721",2023-08-19,"34","New Jersey",12,0.129671734922446,9254137,33
"722",2023-08-19,"35","New Mexico",2,0.0952345126064305,2100079,33
"723",2023-08-19,"32","Nevada",3,0.0947705904113012,3165539,33
"724",2023-08-19,"36","New York",15,0.0763079565288833,19657190,33
"725",2023-08-19,"39","Ohio",8,0.0680891453731341,11749303,33
"726",2023-08-19,"40","Oklahoma",21,0.524833890073792,4001266,33
"727",2023-08-19,"41","Oregon",3,0.0707770017210608,4238665,33
"728",2023-08-19,"42","Pennsylvania",38,0.293000164388513,12969276,33
"729",2023-08-19,"72","Puerto Rico",30,0.931159675571554,3221789,33
"730",2023-08-19,"44","Rhode Island",0,0,1090390,33
"731",2023-08-19,"45","South Carolina",15,0.285930013101313,5246039,33
"732",2023-08-19,"46","South Dakota",2,0.220639014714416,906458,33
"733",2023-08-19,"47","Tennessee",26,0.369811596637388,7030607,33
"734",2023-08-19,"48","Texas",124,0.414513328425362,29914599,33
"735",2023-08-19,"US","US",741,0.223058354238858,332200066,33
"736",2023-08-19,"49","Utah",0,0,3376238,33
"737",2023-08-19,"51","Virginia",35,0.407741686554753,8583866,33
"738",2023-08-19,"50","Vermont",0,0,646910,33
"739",2023-08-19,"53","Washington",25,0.323171360709136,7735834,33
"740",2023-08-19,"55","Wisconsin",2,0.0339499665762579,5891022,33
"741",2023-08-19,"54","West Virginia",9,0.507048823731237,1774977,33
"742",2023-08-19,"56","Wyoming",0,0,578583,33
"637",2023-08-26,"02","Alaska",0,0,711426,34
"638",2023-08-26,"01","Alabama",12,0.23697721345604,5063778,34
"639",2023-08-26,"05","Arkansas",9,0.295869854083563,3041878,34
"640",2023-08-26,"04","Arizona",17,0.231575511734204,7341018,34
"641",2023-08-26,"06","California",29,0.0745759118621757,38886551,34
"642",2023-08-26,"08","Colorado",4,0.0689209800287676,5803748,34
"643",2023-08-26,"09","Connecticut",8,0.220928013644514,3621089,34
"644",2023-08-26,"11","District of Columbia",2,0.299143253721342,668576,34
"645",2023-08-26,"10","Delaware",0,0,1014872,34
"646",2023-08-26,"12","Florida",164,0.739276479125447,22183852,34
"647",2023-08-26,"13","Georgia",27,0.248722900027949,10855454,34
"648",2023-08-26,"15","Hawaii",6,0.42888482083694,1398977,34
"649",2023-08-26,"19","Iowa",2,0.0624956253062286,3200224,34
"650",2023-08-26,"16","Idaho",0,0,1935521,34
"651",2023-08-26,"17","Illinois",12,0.0955178564264732,12563096,34
"652",2023-08-26,"18","Indiana",11,0.161008416202657,6831941,34
"653",2023-08-26,"20","Kansas",2,0.0685764993137207,2916451,34
"654",2023-08-26,"21","Kentucky",7,0.155750104741945,4494379,34
"655",2023-08-26,"22","Louisiana",11,0.240433269494657,4575074,34
"656",2023-08-26,"25","Massachusetts",8,0.114635154991028,6978662,34
"657",2023-08-26,"24","Maryland",3,0.0489146651057454,6133130,34
"658",2023-08-26,"23","Maine",0,0,1384543,34
"659",2023-08-26,"26","Michigan",10,0.0996802755162815,10032075,34
"660",2023-08-26,"27","Minnesota",3,0.0524792234754261,5716548,34
"661",2023-08-26,"29","Missouri",7,0.113552729101959,6164537,34
"662",2023-08-26,"28","Mississippi",40,1.36644456249007,2927305,34
"663",2023-08-26,"30","Montana",0,0,1119563,34
"664",2023-08-26,"37","North Carolina",8,0.0754961845172047,10596562,34
"665",2023-08-26,"38","North Dakota",1,0.129523444391052,772061,34
"666",2023-08-26,"31","Nebraska",3,0.152943785511635,1961505,34
"667",2023-08-26,"33","New Hampshire",0,0,1394692,34
"668",2023-08-26,"34","New Jersey",16,0.172895646563261,9254137,34
"669",2023-08-26,"35","New Mexico",1,0.0476172563032153,2100079,34
"670",2023-08-26,"32","Nevada",4,0.126360787215068,3165539,34
"671",2023-08-26,"36","New York",20,0.101743942038511,19657190,34
"672",2023-08-26,"39","Ohio",16,0.136178290746268,11749303,34
"673",2023-08-26,"40","Oklahoma",13,0.324897170045681,4001266,34
"674",2023-08-26,"41","Oregon",4,0.094369335628081,4238665,34
